lessonId,lessonPath,category,companionId,companionPath,companionRole,currentLinkExists,confidence,recommendedDecision,recommendedPlacement,recommendedAnchor,editorialDecision,editorialNotes
"textbook-lesson.calc-1-unit-2b-derivative-applications-related-rates-mixed","/subjects/math/calculus/derivative-applications/related-rates-mixed/","quick-explanation","article.resource-math-calculus-derivative-applications-curve-sketching-from-derivatives","/subjects/math/calculus/derivative-applications/curve-sketching-from-derivatives/","method-guide","false","high-confidence-inferred","REVIEW","lesson-footer","See a clear explanation","",""
"textbook-lesson.calc-1-unit-2b-derivative-applications-related-rates-mixed","/subjects/math/calculus/derivative-applications/related-rates-mixed/","reference","glossary-term.glossary-resource-antiderivative","/glossary/math/antiderivative/","glossary-term","false","high-confidence-inferred","REVIEW","lesson-footer","Review the definition","",""
"textbook-lesson.calc-1-unit-2b-derivative-applications-related-rates-mixed","/subjects/math/calculus/derivative-applications/related-rates-mixed/","tool-or-visual","visual-guide.calculus-resource-derivative-rules-map","/subjects/math/calculus/visuals/derivative-rules-map/","visual-guide","false","high-confidence-inferred","REVIEW","lesson-footer","Use the tool or visual","",""
"textbook-lesson.calc-1-unit-2b-derivative-applications-related-rates-mixed","/subjects/math/calculus/derivative-applications/related-rates-mixed/","worked-example","worked-problem.worked-problem-fundamental-theorem-derivative","/subjects/math/calculus/worked-problems/fundamental-theorem-derivative/","worked-problem","false","high-confidence-inferred","REVIEW","lesson-footer","See a worked example","",""
"textbook-lesson.calc-1-unit-2b-derivative-applications-related-rates-pythagorean","/subjects/math/calculus/derivative-applications/related-rates-pythagorean/","quick-explanation","article.resource-math-calculus-derivative-applications-curve-sketching-from-derivatives","/subjects/math/calculus/derivative-applications/curve-sketching-from-derivatives/","method-guide","false","high-confidence-inferred","REVIEW","lesson-footer","See a clear explanation","",""
"textbook-lesson.calc-1-unit-2b-derivative-applications-related-rates-pythagorean","/subjects/math/calculus/derivative-applications/related-rates-pythagorean/","reference","glossary-term.glossary-resource-antiderivative","/glossary/math/antiderivative/","glossary-term","false","high-confidence-inferred","REVIEW","lesson-footer","Review the definition","",""
"textbook-lesson.calc-1-unit-2b-derivative-applications-related-rates-pythagorean","/subjects/math/calculus/derivative-applications/related-rates-pythagorean/","tool-or-visual","visual-guide.calculus-resource-derivative-rules-map","/subjects/math/calculus/visuals/derivative-rules-map/","visual-guide","false","high-confidence-inferred","REVIEW","lesson-footer","Use the tool or visual","",""
"textbook-lesson.calc-1-unit-2b-derivative-applications-related-rates-pythagorean","/subjects/math/calculus/derivative-applications/related-rates-pythagorean/","worked-example","worked-problem.worked-problem-fundamental-theorem-derivative","/subjects/math/calculus/worked-problems/fundamental-theorem-derivative/","worked-problem","false","high-confidence-inferred","REVIEW","lesson-footer","See a worked example","",""
"textbook-lesson.calc-1-unit-2b-derivative-applications-related-rates-review","/subjects/math/calculus/derivative-applications/related-rates-review/","quick-explanation","article.resource-math-calculus-derivative-applications-curve-sketching-from-derivatives","/subjects/math/calculus/derivative-applications/curve-sketching-from-derivatives/","method-guide","false","high-confidence-inferred","REVIEW","lesson-footer","See a clear explanation","",""
"textbook-lesson.calc-1-unit-2b-derivative-applications-related-rates-review","/subjects/math/calculus/derivative-applications/related-rates-review/","reference","glossary-term.glossary-resource-antiderivative","/glossary/math/antiderivative/","glossary-term","false","high-confidence-inferred","REVIEW","lesson-footer","Review the definition","",""
"textbook-lesson.calc-1-unit-2b-derivative-applications-related-rates-review","/subjects/math/calculus/derivative-applications/related-rates-review/","tool-or-visual","visual-guide.calculus-resource-derivative-rules-map","/subjects/math/calculus/visuals/derivative-rules-map/","visual-guide","false","high-confidence-inferred","REVIEW","lesson-footer","Use the tool or visual","",""
"textbook-lesson.calc-1-unit-2b-derivative-applications-related-rates-review","/subjects/math/calculus/derivative-applications/related-rates-review/","worked-example","worked-problem.worked-problem-fundamental-theorem-derivative","/subjects/math/calculus/worked-problems/fundamental-theorem-derivative/","worked-problem","false","high-confidence-inferred","REVIEW","lesson-footer","See a worked example","",""
"textbook-lesson.calc-1-unit-2b-derivative-applications-related-rates-shadows","/subjects/math/calculus/derivative-applications/related-rates-shadows/","quick-explanation","article.resource-math-calculus-derivative-applications-curve-sketching-from-derivatives","/subjects/math/calculus/derivative-applications/curve-sketching-from-derivatives/","method-guide","false","high-confidence-inferred","REVIEW","lesson-footer","See a clear explanation","",""
"textbook-lesson.calc-1-unit-2b-derivative-applications-related-rates-shadows","/subjects/math/calculus/derivative-applications/related-rates-shadows/","reference","glossary-term.glossary-resource-antiderivative","/glossary/math/antiderivative/","glossary-term","false","high-confidence-inferred","REVIEW","lesson-footer","Review the definition","",""
"textbook-lesson.calc-1-unit-2b-derivative-applications-related-rates-shadows","/subjects/math/calculus/derivative-applications/related-rates-shadows/","tool-or-visual","visual-guide.calculus-resource-derivative-rules-map","/subjects/math/calculus/visuals/derivative-rules-map/","visual-guide","false","high-confidence-inferred","REVIEW","lesson-footer","Use the tool or visual","",""
"textbook-lesson.calc-1-unit-2b-derivative-applications-related-rates-shadows","/subjects/math/calculus/derivative-applications/related-rates-shadows/","worked-example","worked-problem.worked-problem-fundamental-theorem-derivative","/subjects/math/calculus/worked-problems/fundamental-theorem-derivative/","worked-problem","false","high-confidence-inferred","REVIEW","lesson-footer","See a worked example","",""
"textbook-lesson.calc-1-unit-2b-derivative-applications-related-rates-volume","/subjects/math/calculus/derivative-applications/related-rates-volume/","quick-explanation","article.resource-math-calculus-derivative-applications-curve-sketching-from-derivatives","/subjects/math/calculus/derivative-applications/curve-sketching-from-derivatives/","method-guide","false","high-confidence-inferred","REVIEW","lesson-footer","See a clear explanation","",""
"textbook-lesson.calc-1-unit-2b-derivative-applications-related-rates-volume","/subjects/math/calculus/derivative-applications/related-rates-volume/","reference","glossary-term.glossary-resource-antiderivative","/glossary/math/antiderivative/","glossary-term","false","high-confidence-inferred","REVIEW","lesson-footer","Review the definition","",""
"textbook-lesson.calc-1-unit-2b-derivative-applications-related-rates-volume","/subjects/math/calculus/derivative-applications/related-rates-volume/","tool-or-visual","visual-guide.calculus-resource-derivative-rules-map","/subjects/math/calculus/visuals/derivative-rules-map/","visual-guide","false","high-confidence-inferred","REVIEW","lesson-footer","Use the tool or visual","",""
"textbook-lesson.calc-1-unit-2b-derivative-applications-related-rates-volume","/subjects/math/calculus/derivative-applications/related-rates-volume/","worked-example","worked-problem.worked-problem-fundamental-theorem-derivative","/subjects/math/calculus/worked-problems/fundamental-theorem-derivative/","worked-problem","false","high-confidence-inferred","REVIEW","lesson-footer","See a worked example","",""
"textbook-lesson.calc-1-unit-2b-derivative-applications-related-rates-workflow","/subjects/math/calculus/derivative-applications/related-rates-workflow/","quick-explanation","article.resource-math-calculus-derivative-applications-curve-sketching-from-derivatives","/subjects/math/calculus/derivative-applications/curve-sketching-from-derivatives/","method-guide","false","high-confidence-inferred","REVIEW","lesson-footer","See a clear explanation","",""
"textbook-lesson.calc-1-unit-2b-derivative-applications-related-rates-workflow","/subjects/math/calculus/derivative-applications/related-rates-workflow/","reference","glossary-term.glossary-resource-antiderivative","/glossary/math/antiderivative/","glossary-term","false","high-confidence-inferred","REVIEW","lesson-footer","Review the definition","",""
"textbook-lesson.calc-1-unit-2b-derivative-applications-related-rates-workflow","/subjects/math/calculus/derivative-applications/related-rates-workflow/","tool-or-visual","visual-guide.calculus-resource-derivative-rules-map","/subjects/math/calculus/visuals/derivative-rules-map/","visual-guide","false","high-confidence-inferred","REVIEW","lesson-footer","Use the tool or visual","",""
"textbook-lesson.calc-1-unit-2b-derivative-applications-related-rates-workflow","/subjects/math/calculus/derivative-applications/related-rates-workflow/","worked-example","worked-problem.worked-problem-fundamental-theorem-derivative","/subjects/math/calculus/worked-problems/fundamental-theorem-derivative/","worked-problem","false","high-confidence-inferred","REVIEW","lesson-footer","See a worked example","",""
"textbook-lesson.calc-1-unit-2b-derivative-applications-repeated-lhopital","/subjects/math/calculus/derivative-applications/repeated-lhopital/","quick-explanation","article.resource-math-calculus-derivative-applications-curve-sketching-from-derivatives","/subjects/math/calculus/derivative-applications/curve-sketching-from-derivatives/","method-guide","false","high-confidence-inferred","REVIEW","lesson-footer","See a clear explanation","",""
"textbook-lesson.calc-1-unit-2b-derivative-applications-repeated-lhopital","/subjects/math/calculus/derivative-applications/repeated-lhopital/","reference","glossary-term.glossary-resource-antiderivative","/glossary/math/antiderivative/","glossary-term","false","high-confidence-inferred","REVIEW","lesson-footer","Review the definition","",""
"textbook-lesson.calc-1-unit-2b-derivative-applications-repeated-lhopital","/subjects/math/calculus/derivative-applications/repeated-lhopital/","tool-or-visual","visual-guide.calculus-resource-derivative-rules-map","/subjects/math/calculus/visuals/derivative-rules-map/","visual-guide","false","high-confidence-inferred","REVIEW","lesson-footer","Use the tool or visual","",""
