route,pageRole,currentTitle,currentH1,classification,lockedForHandoff3,editorialDecision,editorialNotes
"/subjects/math/calculus/derivatives/quotient-rule/","textbook-lesson","The Quotient Rule | Unit 2A | Better Grades","The Quotient Rule","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/derivatives/rule-selection/","textbook-lesson","How to Choose a Differentiation Rule | Unit 2A | Better Grades","How to Choose a Differentiation Rule","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/derivatives/sine-and-cosine/","textbook-lesson","Derivatives of Sine and Cosine | Unit 2A | Better Grades","Derivatives of Sine and Cosine","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/derivatives/special-functions-concept-quiz/","textbook-lesson","Special Functions Concept Quiz | Unit 2A | Better Grades","Special Functions Concept Quiz","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/derivatives/special-functions-review/","textbook-lesson","Trigonometric, Exponential, and Logarithmic Review | Unit 2A | Better Grades","Trigonometric, Exponential, and Logarithmic Review","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/derivatives/sum-and-constant-multiple-rules/","textbook-lesson","Sums and Constant Multiples | Unit 2A | Better Grades","Sums and Constant Multiples","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/derivatives/tangent-line-equation/","textbook-lesson","Tangent and Normal Lines | Unit 2A | Better Grades","Tangent and Normal Lines","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/derivatives/unit-2a-common-errors/","textbook-lesson","Common Derivative Computation Errors and How to Repair Them | Unit 2A | Better Grades","Common Derivative Computation Errors and How to Repair Them","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/derivatives/unit-2a-cumulative-practice/","textbook-lesson","Unit 2A Cumulative Derivative Practice | Better Grades","Unit 2A Cumulative Derivative Practice","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/derivatives/unit-2a-practice-exam-a/","textbook-lesson","Unit 2A Practice Exam A | Better Grades","Unit 2A Practice Exam A","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/derivatives/unit-2a-practice-exam-b/","textbook-lesson","Unit 2A Practice Exam B | Better Grades","Unit 2A Practice Exam B","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/derivatives/unit-2a-reference/","textbook-lesson","Unit 2A Formula and Strategy Reference | Better Grades","Unit 2A Formula and Strategy Reference","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/derivatives/unit-2a-review/","textbook-lesson","Unit 2A Review: Derivative Meaning and Computation | Better Grades","Unit 2A Review: Derivative Meaning and Computation","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/derivatives/variable-exponents/","textbook-lesson","Variable Bases and Exponents | Unit 2A | Better Grades","Variable Bases and Exponents","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/derivatives/what-does-derivative-mean/","textbook-lesson","What Does the Word Derivative Mean in Calculus? | Unit 2A | Better Grades","What Does the Word Derivative Mean in Calculus?","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/derivatives/what-implicit-means/","textbook-lesson","What “Implicit” Means and Why It Matters | Unit 2A | Better Grades","What “Implicit” Means and Why It Matters","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
"/subjects/math/calculus/derivatives/why-derivative-rules-work/","textbook-lesson","Derivative Rules Are Shortcuts, Not New Definitions | Unit 2A | Better Grades","Derivative Rules Are Shortcuts, Not New Definitions","TITLE_OPENING_REVIEW","false","DEFER_WITH_REASON","The current title and H1 identify a distinct route. Shared-template compression does not establish a route-specific title or opening defect; retain exact copy until query evidence and owner-approved replacement copy support a change."
